,Target in Reaction,Target,Cycle Number,Pseudo Target dRn,Target in Reaction dRn,CrossTalk %,Multiplex Combination
6395,TET_AF647-STREPT.UBERIS,RAD-P.AERUG.,36.0,-317.5732069381779,179831.08652343747,-0.17659527786748286,Multiplex6
6396,TET_AF647-STREPT.UBERIS,RAD-P.AERUG.,37.0,-209.88372660926734,198612.60567555146,-0.10567492727633215,Multiplex6
6397,TET_AF647-STREPT.UBERIS,RAD-P.AERUG.,38.0,-257.0410480381697,214791.42170266545,-0.1196700715515493,Multiplex6
6398,TET_AF647-STREPT.UBERIS,RAD-P.AERUG.,39.0,-347.4077200530096,228997.0033547794,-0.15170841319472614,Multiplex6
6399,TET_AF647-STREPT.UBERIS,RAD-P.AERUG.,40.0,-429.905983864724,238705.86625689338,-0.18009862539451066,Multiplex6
6400,TET_AF647-STREPT.UBERIS,TET_AF647-STREPT.UBERIS,1.0,-392.318175551477,-392.318175551477,100.0,Multiplex6
6401,TET_AF647-STREPT.UBERIS,TET_AF647-STREPT.UBERIS,2.0,-510.85761718749836,-510.85761718749836,100.0,Multiplex6
6402,TET_AF647-STREPT.UBERIS,TET_AF647-STREPT.UBERIS,3.0,-473.2173713235343,-473.2173713235343,100.0,Multiplex6
6403,TET_AF647-STREPT.UBERIS,TET_AF647-STREPT.UBERIS,4.0,-54.913062959555646,-54.913062959555646,100.0,Multiplex6
6404,TET_AF647-STREPT.UBERIS,TET_AF647-STREPT.UBERIS,5.0,169.45374540440844,169.45374540440844,100.0,Multiplex6
6405,TET_AF647-STREPT.UBERIS,TET_AF647-STREPT.UBERIS,6.0,143.05102251838707,143.05102251838707,100.0,Multiplex6
6406,TET_AF647-STREPT.UBERIS,TET_AF647-STREPT.UBERIS,7.0,166.45298713235115,166.45298713235115,100.0,Multiplex6
6407,TET_AF647-STREPT.UBERIS,TET_AF647-STREPT.UBERIS,8.0,76.39010799632251,76.39010799632251,100.0,Multiplex6
6408,TET_AF647-STREPT.UBERIS,TET_AF647-STREPT.UBERIS,9.0,2.3584788602938715,2.3584788602938715,100.0,Multiplex6
6409,TET_AF647-STREPT.UBERIS,TET_AF647-STREPT.UBERIS,10.0,109.73700597426523,109.73700597426523,100.0,Multiplex6
6410,TET_AF647-STREPT.UBERIS,TET_AF647-STREPT.UBERIS,11.0,125.14678308823659,125.14678308823659,100.0,Multiplex6
6411,TET_AF647-STREPT.UBERIS,TET_AF647-STREPT.UBERIS,12.0,58.38468520220795,58.38468520220795,100.0,Multiplex6
6412,TET_AF647-STREPT.UBERIS,TET_AF647-STREPT.UBERIS,13.0,-186.6938189338207,-186.6938189338207,100.0,Multiplex6
6413,TET_AF647-STREPT.UBERIS,TET_AF647-STREPT.UBERIS,14.0,-216.3152918198566,-216.3152918198566,100.0,Multiplex6
6414,TET_AF647-STREPT.UBERIS,TET_AF647-STREPT.UBERIS,15.0,156.81323529412202,156.81323529412202,100.0,Multiplex6
6415,TET_AF647-STREPT.UBERIS,TET_AF647-STREPT.UBERIS,16.0,222.6487936580861,222.6487936580861,100.0,Multiplex6
6416,TET_AF647-STREPT.UBERIS,TET_AF647-STREPT.UBERIS,17.0,110.18357077205746,110.18357077205746,100.0,Multiplex6
6417,TET_AF647-STREPT.UBERIS,TET_AF647-STREPT.UBERIS,18.0,-409.4808708639712,-409.4808708639712,100.0,Multiplex6
6418,TET_AF647-STREPT.UBERIS,TET_AF647-STREPT.UBERIS,19.0,-446.0164062499998,-446.0164062499998,100.0,Multiplex6
6419,TET_AF647-STREPT.UBERIS,TET_AF647-STREPT.UBERIS,20.0,156.15899586397154,156.15899586397154,100.0,Multiplex6
6420,TET_AF647-STREPT.UBERIS,TET_AF647-STREPT.UBERIS,21.0,476.6742417279429,476.6742417279429,100.0,Multiplex6
6421,TET_AF647-STREPT.UBERIS,TET_AF647-STREPT.UBERIS,22.0,708.4394875919143,708.4394875919143,100.0,Multiplex6
6422,TET_AF647-STREPT.UBERIS,TET_AF647-STREPT.UBERIS,23.0,1276.9273897058856,1276.9273897058856,100.0,Multiplex6
6423,TET_AF647-STREPT.UBERIS,TET_AF647-STREPT.UBERIS,24.0,1786.8098230698497,1786.8098230698497,100.0,Multiplex6
6424,TET_AF647-STREPT.UBERIS,TET_AF647-STREPT.UBERIS,25.0,2777.985225183821,2777.985225183821,100.0,Multiplex6
6425,TET_AF647-STREPT.UBERIS,TET_AF647-STREPT.UBERIS,26.0,5253.824689797792,5253.824689797792,100.0,Multiplex6
6426,TET_AF647-STREPT.UBERIS,TET_AF647-STREPT.UBERIS,27.0,9507.675873161765,9507.675873161765,100.0,Multiplex6
6427,TET_AF647-STREPT.UBERIS,TET_AF647-STREPT.UBERIS,28.0,17312.226275275738,17312.226275275738,100.0,Multiplex6
6428,TET_AF647-STREPT.UBERIS,TET_AF647-STREPT.UBERIS,29.0,29664.98370863971,29664.98370863971,100.0,Multiplex6
6429,TET_AF647-STREPT.UBERIS,TET_AF647-STREPT.UBERIS,30.0,46401.33098575368,46401.33098575368,100.0,Multiplex6
6430,TET_AF647-STREPT.UBERIS,TET_AF647-STREPT.UBERIS,31.0,66656.80326286764,66656.80326286764,100.0,Multiplex6
6431,TET_AF647-STREPT.UBERIS,TET_AF647-STREPT.UBERIS,32.0,89067.48647748162,89067.48647748162,100.0,Multiplex6
6432,TET_AF647-STREPT.UBERIS,TET_AF647-STREPT.UBERIS,33.0,112308.88062959559,112308.88062959559,100.0,Multiplex6
6433,TET_AF647-STREPT.UBERIS,TET_AF647-STREPT.UBERIS,34.0,135796.12634420954,135796.12634420954,100.0,Multiplex6
6434,TET_AF647-STREPT.UBERIS,TET_AF647-STREPT.UBERIS,35.0,158254.92674632353,158254.92674632353,100.0,Multiplex6
6435,TET_AF647-STREPT.UBERIS,TET_AF647-STREPT.UBERIS,36.0,179831.08652343747,179831.08652343747,100.0,Multiplex6
6436,TET_AF647-STREPT.UBERIS,TET_AF647-STREPT.UBERIS,37.0,198612.60567555146,198612.60567555146,100.0,Multiplex6
6437,TET_AF647-STREPT.UBERIS,TET_AF647-STREPT.UBERIS,38.0,214791.42170266545,214791.42170266545,100.0,Multiplex6
6438,TET_AF647-STREPT.UBERIS,TET_AF647-STREPT.UBERIS,39.0,228997.0033547794,228997.0033547794,100.0,Multiplex6
6439,TET_AF647-STREPT.UBERIS,TET_AF647-STREPT.UBERIS,40.0,238705.86625689338,238705.86625689338,100.0,Multiplex6
6440,TET_AF647-STREPT.UBERIS,TET_AF676-ENT.FAECIUM,1.0,-67.66896649682187,-392.318175551477,17.248491330206765,Multiplex6
6441,TET_AF647-STREPT.UBERIS,TET_AF676-ENT.FAECIUM,2.0,-138.42017261402017,-510.85761718749836,27.095646214709625,Multiplex6
6442,TET_AF647-STREPT.UBERIS,TET_AF676-ENT.FAECIUM,3.0,-207.74486505934394,-473.2173713235343,43.90051541816936,Multiplex6
6443,TET_AF647-STREPT.UBERIS,TET_AF676-ENT.FAECIUM,4.0,-441.9636004734177,-54.913062959555646,804.8423756637488,Multiplex6
6444,TET_AF647-STREPT.UBERIS,TET_AF676-ENT.FAECIUM,5.0,-371.87300971561604,169.45374540440844,-219.45399249106333,Multiplex6
6445,TET_AF647-STREPT.UBERIS,TET_AF676-ENT.FAECIUM,6.0,-79.82904981718976,143.05102251838707,-55.8045992344647,Multiplex6
6446,TET_AF647-STREPT.UBERIS,TET_AF676-ENT.FAECIUM,7.0,-170.02947468438853,166.45298713235115,-102.14864726290169,Multiplex6
6447,TET_AF647-STREPT.UBERIS,TET_AF676-ENT.FAECIUM,8.0,47.62703404216316,76.39010799632251,62.34712227983231,Multiplex6
6448,TET_AF647-STREPT.UBERIS,TET_AF676-ENT.FAECIUM,9.0,311.96762479996437,2.3584788602938715,13227.492942679695,Multiplex6
6449,TET_AF647-STREPT.UBERIS,TET_AF676-ENT.FAECIUM,10.0,88.21886008901564,109.73700597426523,80.3911673239054,Multiplex6
6450,TET_AF647-STREPT.UBERIS,TET_AF676-ENT.FAECIUM,11.0,40.87634537806733,125.14678308823659,32.66272162125563,Multiplex6
6451,TET_AF647-STREPT.UBERIS,TET_AF676-ENT.FAECIUM,12.0,580.8233814483685,58.38468520220795,994.8214663430324,Multiplex6
6452,TET_AF647-STREPT.UBERIS,TET_AF676-ENT.FAECIUM,13.0,848.3959057999198,-186.6938189338207,-454.4317056906204,Multiplex6
6453,TET_AF647-STREPT.UBERIS,TET_AF676-ENT.FAECIUM,14.0,627.7682348389715,-216.3152918198566,-290.20982731159165,Multiplex6
6454,TET_AF647-STREPT.UBERIS,TET_AF676-ENT.FAECIUM,15.0,-88.13555916885227,156.81323529412202,-56.20415840763916,Multiplex6
6455,TET_AF647-STREPT.UBERIS,TET_AF676-ENT.FAECIUM,16.0,-330.04179458292606,222.6487936580861,-148.23426130471634,Multiplex6
6456,TET_AF647-STREPT.UBERIS,TET_AF676-ENT.FAECIUM,17.0,-175.1196608563743,110.18357077205746,-158.93445785910637,Multiplex6
6457,TET_AF647-STREPT.UBERIS,TET_AF676-ENT.FAECIUM,18.0,87.8027170108019,-409.4808708639712,-21.442446585000503,Multiplex6
6458,TET_AF647-STREPT.UBERIS,TET_AF676-ENT.FAECIUM,19.0,190.61767300297817,-446.0164062499998,-42.73781644169692,Multiplex6
6459,TET_AF647-STREPT.UBERIS,TET_AF676-ENT.FAECIUM,20.0,12.949962979529857,156.15899586397154,8.292806256778466,Multiplex6
6460,TET_AF647-STREPT.UBERIS,TET_AF676-ENT.FAECIUM,21.0,-43.50119430954393,476.6742417279429,-9.125979652655914,Multiplex6
6461,TET_AF647-STREPT.UBERIS,TET_AF676-ENT.FAECIUM,22.0,-147.70601370799267,708.4394875919143,-20.849489094695475,Multiplex6
6462,TET_AF647-STREPT.UBERIS,TET_AF676-ENT.FAECIUM,23.0,-262.541448340816,1276.9273897058856,-20.560405427695233,Multiplex6
6463,TET_AF647-STREPT.UBERIS,TET_AF676-ENT.FAECIUM,24.0,-39.68645328613931,1786.8098230698497,-2.221078750169144,Multiplex6
6464,TET_AF647-STREPT.UBERIS,TET_AF676-ENT.FAECIUM,25.0,269.4463737997865,2777.985225183821,9.699345099359089,Multiplex6
6465,TET_AF647-STREPT.UBERIS,TET_AF676-ENT.FAECIUM,26.0,333.2183610419632,5253.824689797792,6.3423958871149155,Multiplex6
6466,TET_AF647-STREPT.UBERIS,TET_AF676-ENT.FAECIUM,27.0,762.6719889091389,9507.675873161765,8.02164481713146,Multiplex6
6467,TET_AF647-STREPT.UBERIS,TET_AF676-ENT.FAECIUM,28.0,430.86243318256567,17312.226275275738,2.4887754257111174,Multiplex6
6468,TET_AF647-STREPT.UBERIS,TET_AF676-ENT.FAECIUM,29.0,-519.8277377783827,29664.98370863971,-1.7523277372540293,Multiplex6
6469,TET_AF647-STREPT.UBERIS,TET_AF676-ENT.FAECIUM,30.0,-900.789393114331,46401.33098575368,-1.9413007643916398,Multiplex6
6470,TET_AF647-STREPT.UBERIS,TET_AF676-ENT.FAECIUM,31.0,-627.1660875127802,66656.80326286764,-0.9408883366930891,Multiplex6
6471,TET_AF647-STREPT.UBERIS,TET_AF676-ENT.FAECIUM,32.0,-327.9097252706035,89067.48647748162,-0.3681587279927416,Multiplex6
6472,TET_AF647-STREPT.UBERIS,TET_AF676-ENT.FAECIUM,33.0,463.03779908094725,112308.88062959559,0.4122895682738447,Multiplex6
6473,TET_AF647-STREPT.UBERIS,TET_AF676-ENT.FAECIUM,34.0,253.55880976062397,135796.12634420954,0.18672020814343054,Multiplex6
6474,TET_AF647-STREPT.UBERIS,TET_AF676-ENT.FAECIUM,35.0,-696.4624158878244,158254.92674632353,-0.440088931325485,Multiplex6
6475,TET_AF647-STREPT.UBERIS,TET_AF676-ENT.FAECIUM,36.0,-846.1037587237727,179831.08652343747,-0.47049916401050024,Multiplex6
6476,TET_AF647-STREPT.UBERIS,TET_AF676-ENT.FAECIUM,37.0,-70.42454491909686,198612.60567555146,-0.03545824530097582,Multiplex6
6477,TET_AF647-STREPT.UBERIS,TET_AF676-ENT.FAECIUM,38.0,464.2976376355798,214791.42170266545,0.21616209528065064,Multiplex6
6478,TET_AF647-STREPT.UBERIS,TET_AF676-ENT.FAECIUM,39.0,532.7146444090056,228997.0033547794,0.2326295264151051,Multiplex6
6479,TET_AF647-STREPT.UBERIS,TET_AF676-ENT.FAECIUM,40.0,1035.3660261824323,238705.86625689338,0.43374134134943276,Multiplex6
6480,TET_AF647-STREPT.UBERIS,TET_BRAF700-ENT.FAECIUM,1.0,1019.2530029820902,-392.318175551477,-259.8026465506826,Multiplex6
6481,TET_AF647-STREPT.UBERIS,TET_BRAF700-ENT.FAECIUM,2.0,1109.121802888656,-510.85761718749836,-217.10977101503778,Multiplex6
6482,TET_AF647-STREPT.UBERIS,TET_BRAF700-ENT.FAECIUM,3.0,1192.2600882688544,-473.2173713235343,-251.9476588389477,Multiplex6
6483,TET_AF647-STREPT.UBERIS,TET_BRAF700-ENT.FAECIUM,4.0,1260.4930086588186,-54.913062959555646,-2295.4338015841367,Multiplex6
6484,TET_AF647-STREPT.UBERIS,TET_BRAF700-ENT.FAECIUM,5.0,811.1000516684115,169.45374540440844,478.65572385708407,Multiplex6
6485,TET_AF647-STREPT.UBERIS,TET_BRAF700-ENT.FAECIUM,6.0,583.8078484621843,143.05102251838707,408.11162212220086,Multiplex6
6486,TET_AF647-STREPT.UBERIS,TET_BRAF700-ENT.FAECIUM,7.0,449.5317051314454,166.45298713235115,270.0652676025639,Multiplex6
6487,TET_AF647-STREPT.UBERIS,TET_BRAF700-ENT.FAECIUM,8.0,424.2992019374252,76.39010799632251,555.4373636411816,Multiplex6
6488,TET_AF647-STREPT.UBERIS,TET_BRAF700-ENT.FAECIUM,9.0,487.1861445441863,2.3584788602938715,20656.795053209924,Multiplex6
6489,TET_AF647-STREPT.UBERIS,TET_BRAF700-ENT.FAECIUM,10.0,436.62411254157234,109.73700597426523,397.8822901765394,Multiplex6
6490,TET_AF647-STREPT.UBERIS,TET_BRAF700-ENT.FAECIUM,11.0,321.6077348358334,125.14678308823659,256.98442013413893,Multiplex6
6491,TET_AF647-STREPT.UBERIS,TET_BRAF700-ENT.FAECIUM,12.0,-146.03089628787427,58.38468520220795,-250.11849559882836,Multiplex6
6492,TET_AF647-STREPT.UBERIS,TET_BRAF700-ENT.FAECIUM,13.0,-297.3320640326757,-186.6938189338207,159.2618682989575,Multiplex6
6493,TET_AF647-STREPT.UBERIS,TET_BRAF700-ENT.FAECIUM,14.0,-242.70244564466486,-216.3152918198566,112.19846900457829,Multiplex6
6494,TET_AF647-STREPT.UBERIS,TET_BRAF700-ENT.FAECIUM,15.0,-193.7185792097788,156.81323529412202,-123.53458484957369,Multiplex6
6495,TET_AF647-STREPT.UBERIS,TET_BRAF700-ENT.FAECIUM,16.0,122.05215245948227,222.6487936580861,54.81824107563477,Multiplex6
6496,TET_AF647-STREPT.UBERIS,TET_BRAF700-ENT.FAECIUM,17.0,106.02588705843084,110.18357077205746,96.22658470360537,Multiplex6
6497,TET_AF647-STREPT.UBERIS,TET_BRAF700-ENT.FAECIUM,18.0,-26.89881584262058,-409.4808708639712,6.569004257968455,Multiplex6
6498,TET_AF647-STREPT.UBERIS,TET_BRAF700-ENT.FAECIUM,19.0,-116.53250311867201,-446.0164062499998,26.1274028232391,Multiplex6
6499,TET_AF647-STREPT.UBERIS,TET_BRAF700-ENT.FAECIUM,20.0,-150.64800191816096,156.15899586397154,-96.47090843833861,Multiplex6
6500,TET_AF647-STREPT.UBERIS,TET_BRAF700-ENT.FAECIUM,21.0,-160.4981198582749,476.6742417279429,-33.67039915487558,Multiplex6
6501,TET_AF647-STREPT.UBERIS,TET_BRAF700-ENT.FAECIUM,22.0,-76.98105029838881,708.4394875919143,-10.866284509359897,Multiplex6
6502,TET_AF647-STREPT.UBERIS,TET_BRAF700-ENT.FAECIUM,23.0,-450.814322535378,1276.9273897058856,-35.30461686151269,Multiplex6
6503,TET_AF647-STREPT.UBERIS,TET_BRAF700-ENT.FAECIUM,24.0,-599.7254756317417,1786.8098230698497,-33.56403506901346,Multiplex6
6504,TET_AF647-STREPT.UBERIS,TET_BRAF700-ENT.FAECIUM,25.0,-782.7738357593558,2777.985225183821,-28.177753742644878,Multiplex6
6505,TET_AF647-STREPT.UBERIS,TET_BRAF700-ENT.FAECIUM,26.0,-797.6411656135323,5253.824689797792,-15.182104708640967,Multiplex6
6506,TET_AF647-STREPT.UBERIS,TET_BRAF700-ENT.FAECIUM,27.0,-606.1459466395837,9507.675873161765,-6.37533246532531,Multiplex6
6507,TET_AF647-STREPT.UBERIS,TET_BRAF700-ENT.FAECIUM,28.0,-431.60360852501015,17312.226275275738,-2.4930566506134455,Multiplex6
6508,TET_AF647-STREPT.UBERIS,TET_BRAF700-ENT.FAECIUM,29.0,-128.89342373074908,29664.98370863971,-0.43449686336153226,Multiplex6
6509,TET_AF647-STREPT.UBERIS,TET_BRAF700-ENT.FAECIUM,30.0,394.8066292275745,46401.33098575368,0.850851949373585,Multiplex6
6510,TET_AF647-STREPT.UBERIS,TET_BRAF700-ENT.FAECIUM,31.0,785.1136157796481,66656.80326286764,1.1778446870358836,Multiplex6
6511,TET_AF647-STREPT.UBERIS,TET_BRAF700-ENT.FAECIUM,32.0,884.8169646364089,89067.48647748162,0.9934230768487126,Multiplex6
6512,TET_AF647-STREPT.UBERIS,TET_BRAF700-ENT.FAECIUM,33.0,827.6263925947327,112308.88062959559,0.7369198125340739,Multiplex6
6513,TET_AF647-STREPT.UBERIS,TET_BRAF700-ENT.FAECIUM,34.0,940.8788747522748,135796.12634420954,0.6928613503800395,Multiplex6
6514,TET_AF647-STREPT.UBERIS,TET_BRAF700-ENT.FAECIUM,35.0,1467.6256196051295,158254.92674632353,0.9273806824085016,Multiplex6
6515,TET_AF647-STREPT.UBERIS,TET_BRAF700-ENT.FAECIUM,36.0,1580.471363481422,179831.08652343747,0.8788643799221212,Multiplex6
6516,TET_AF647-STREPT.UBERIS,TET_BRAF700-ENT.FAECIUM,37.0,1412.1312553069329,198612.60567555146,0.7109977992100637,Multiplex6
6517,TET_AF647-STREPT.UBERIS,TET_BRAF700-ENT.FAECIUM,38.0,1497.4899386363504,214791.42170266545,0.6971833077716284,Multiplex6
6518,TET_AF647-STREPT.UBERIS,TET_BRAF700-ENT.FAECIUM,39.0,1612.2215162528769,228997.0033547794,0.7040360758586444,Multiplex6
6519,TET_AF647-STREPT.UBERIS,TET_BRAF700-ENT.FAECIUM,40.0,2049.83068023415,238705.86625689338,0.8587265626845291,Multiplex6
6520,TET_AF647-STREPT.UBERIS,TET_RAD-ENT.FAECIUM,1.0,496.6532903881989,-392.318175551477,-126.59451469207596,Multiplex6
6521,TET_AF647-STREPT.UBERIS,TET_RAD-ENT.FAECIUM,2.0,461.1829564549903,-510.85761718749836,-90.27622197237862,Multiplex6
6522,TET_AF647-STREPT.UBERIS,TET_RAD-ENT.FAECIUM,3.0,389.0207279905319,-473.2173713235343,-82.20761780204431,Multiplex6
6523,TET_AF647-STREPT.UBERIS,TET_RAD-ENT.FAECIUM,4.0,357.7736606588858,-54.913062959555646,-651.5274169324553,Multiplex6
6524,TET_AF647-STREPT.UBERIS,TET_RAD-ENT.FAECIUM,5.0,483.3095523116149,169.45374540440844,285.2162111602647,Multiplex6
6525,TET_AF647-STREPT.UBERIS,TET_RAD-ENT.FAECIUM,6.0,364.64012169871876,143.05102251838707,254.90214280142575,Multiplex6
6526,TET_AF647-STREPT.UBERIS,TET_RAD-ENT.FAECIUM,7.0,236.78929460144786,166.45298713235115,142.255959884439,Multiplex6
6527,TET_AF647-STREPT.UBERIS,TET_RAD-ENT.FAECIUM,8.0,226.50194406667674,76.39010799632251,296.5069038488344,Multiplex6
6528,TET_AF647-STREPT.UBERIS,TET_RAD-ENT.FAECIUM,9.0,133.18602907878085,2.3584788602938715,5647.115660904656,Multiplex6
6529,TET_AF647-STREPT.UBERIS,TET_RAD-ENT.FAECIUM,10.0,105.79223323150995,109.73700597426523,96.40524843216483,Multiplex6
6530,TET_AF647-STREPT.UBERIS,TET_RAD-ENT.FAECIUM,11.0,-75.81066906107367,125.14678308823659,-60.5774013444854,Multiplex6
6531,TET_AF647-STREPT.UBERIS,TET_RAD-ENT.FAECIUM,12.0,-117.83959674428206,58.38468520220795,-201.83306005018196,Multiplex6
6532,TET_AF647-STREPT.UBERIS,TET_RAD-ENT.FAECIUM,13.0,62.466924791259316,-186.6938189338207,-33.45955701586597,Multiplex6
6533,TET_AF647-STREPT.UBERIS,TET_RAD-ENT.FAECIUM,14.0,174.63001370961342,-216.3152918198566,-80.7293891432521,Multiplex6
6534,TET_AF647-STREPT.UBERIS,TET_RAD-ENT.FAECIUM,15.0,123.8396114170298,156.81323529412202,78.97267802985746,Multiplex6
6535,TET_AF647-STREPT.UBERIS,TET_RAD-ENT.FAECIUM,16.0,21.83424330413391,222.6487936580861,9.80658504607215,Multiplex6
6536,TET_AF647-STREPT.UBERIS,TET_RAD-ENT.FAECIUM,17.0,-64.86314141032472,110.18357077205746,-58.868251369807666,Multiplex6
6537,TET_AF647-STREPT.UBERIS,TET_RAD-ENT.FAECIUM,18.0,-97.48252319509561,-409.4808708639712,23.80636804581749,Multiplex6
6538,TET_AF647-STREPT.UBERIS,TET_RAD-ENT.FAECIUM,19.0,49.27126396544577,-446.0164062499998,-11.046962236144378,Multiplex6
6539,TET_AF647-STREPT.UBERIS,TET_RAD-ENT.FAECIUM,20.0,82.72964096973737,156.15899586397154,52.9778259087951,Multiplex6
6540,TET_AF647-STREPT.UBERIS,TET_RAD-ENT.FAECIUM,21.0,-46.47604452597102,476.6742417279429,-9.750064185867371,Multiplex6
6541,TET_AF647-STREPT.UBERIS,TET_RAD-ENT.FAECIUM,22.0,-261.41769193574214,708.4394875919143,-36.9004970098911,Multiplex6
6542,TET_AF647-STREPT.UBERIS,TET_RAD-ENT.FAECIUM,23.0,-348.73311864238804,1276.9273897058856,-27.310332713805412,Multiplex6
6543,TET_AF647-STREPT.UBERIS,TET_RAD-ENT.FAECIUM,24.0,-301.54195355215916,1786.8098230698497,-16.875995959888527,Multiplex6
6544,TET_AF647-STREPT.UBERIS,TET_RAD-ENT.FAECIUM,25.0,-215.60091053224255,2777.985225183821,-7.761053175434945,Multiplex6
6545,TET_AF647-STREPT.UBERIS,TET_RAD-ENT.FAECIUM,26.0,-191.66328548107617,5253.824689797792,-3.6480715820849525,Multiplex6
6546,TET_AF647-STREPT.UBERIS,TET_RAD-ENT.FAECIUM,27.0,-180.69770632834707,9507.675873161765,-1.9005455038535752,Multiplex6
6547,TET_AF647-STREPT.UBERIS,TET_RAD-ENT.FAECIUM,28.0,-277.0293683865557,17312.226275275738,-1.6001949372750057,Multiplex6
6548,TET_AF647-STREPT.UBERIS,TET_RAD-ENT.FAECIUM,29.0,-307.7459181400766,29664.98370863971,-1.037404642330708,Multiplex6
6549,TET_AF647-STREPT.UBERIS,TET_RAD-ENT.FAECIUM,30.0,-215.9989669170352,46401.33098575368,-0.46550166197463616,Multiplex6
6550,TET_AF647-STREPT.UBERIS,TET_RAD-ENT.FAECIUM,31.0,-252.9422012408686,66656.80326286764,-0.37946944476674976,Multiplex6
6551,TET_AF647-STREPT.UBERIS,TET_RAD-ENT.FAECIUM,32.0,-227.8469834162645,89067.48647748162,-0.2558138692662778,Multiplex6
6552,TET_AF647-STREPT.UBERIS,TET_RAD-ENT.FAECIUM,33.0,-72.63982711509811,112308.88062959559,-0.06467861375510504,Multiplex6
6553,TET_AF647-STREPT.UBERIS,TET_RAD-ENT.FAECIUM,34.0,60.41754891263099,135796.12634420954,0.044491364031612704,Multiplex6
6554,TET_AF647-STREPT.UBERIS,TET_RAD-ENT.FAECIUM,35.0,155.54572572160987,158254.92674632353,0.09828807792565193,Multiplex6
6555,TET_AF647-STREPT.UBERIS,TET_RAD-ENT.FAECIUM,36.0,114.04780389777648,179831.08652343747,0.06341940434359361,Multiplex6
6556,TET_AF647-STREPT.UBERIS,TET_RAD-ENT.FAECIUM,37.0,37.066361566130354,198612.60567555146,0.018662643008007775,Multiplex6
6557,TET_AF647-STREPT.UBERIS,TET_RAD-ENT.FAECIUM,38.0,16.732868453234463,214791.42170266545,0.007790287116958367,Multiplex6
6558,TET_AF647-STREPT.UBERIS,TET_RAD-ENT.FAECIUM,39.0,60.734336277838565,228997.0033547794,0.026521891285950304,Multiplex6
6559,TET_AF647-STREPT.UBERIS,TET_RAD-ENT.FAECIUM,40.0,127.94539882900494,238705.86625689338,0.05359960391225204,Multiplex6
6560,TET_AF647-STREPT.UBERIS,VIC-SER.MARC,1.0,5688.509871199316,-392.318175551477,-1449.9735739245436,Multiplex6
6561,TET_AF647-STREPT.UBERIS,VIC-SER.MARC,2.0,5524.810652449316,-510.85761718749836,-1081.4775911272286,Multiplex6
6562,TET_AF647-STREPT.UBERIS,VIC-SER.MARC,3.0,5526.529402449316,-473.2173713235343,-1167.8627492038706,Multiplex6
6563,TET_AF647-STREPT.UBERIS,VIC-SER.MARC,4.0,6522.127058699316,-54.913062959555646,-11877.186787965129,Multiplex6
6564,TET_AF647-STREPT.UBERIS,VIC-SER.MARC,5.0,6811.283308699316,169.45374540440844,4019.5531190201223,Multiplex6
6565,TET_AF647-STREPT.UBERIS,VIC-SER.MARC,6.0,6491.752058699316,143.05102251838707,4538.067568069916,Multiplex6
6566,TET_AF647-STREPT.UBERIS,VIC-SER.MARC,7.0,6366.654402449316,166.45298713235115,3824.8964540282004,Multiplex6
6567,TET_AF647-STREPT.UBERIS,VIC-SER.MARC,8.0,6139.166121199316,76.39010799632251,8036.598300783736,Multiplex6
6568,TET_AF647-STREPT.UBERIS,VIC-SER.MARC,9.0,5916.103621199316,2.3584788602938715,250844.03853686253,Multiplex6
6569,TET_AF647-STREPT.UBERIS,VIC-SER.MARC,10.0,6287.912214949316,109.73700597426523,5729.983389945881,Multiplex6
6570,TET_AF647-STREPT.UBERIS,VIC-SER.MARC,11.0,5956.295027449316,125.14678308823659,4759.447171126838,Multiplex6
6571,TET_AF647-STREPT.UBERIS,VIC-SER.MARC,12.0,5435.291121199316,58.38468520220795,9309.446650906611,Multiplex6
6572,TET_AF647-STREPT.UBERIS,VIC-SER.MARC,13.0,5356.943464949316,-186.6938189338207,-2869.373766920611,Multiplex6
6573,TET_AF647-STREPT.UBERIS,VIC-SER.MARC,14.0,5308.693464949316,-216.3152918198566,-2454.146177224631,Multiplex6
6574,TET_AF647-STREPT.UBERIS,VIC-SER.MARC,15.0,5941.013777449316,156.81323529412202,3788.592057491979,Multiplex6
6575,TET_AF647-STREPT.UBERIS,VIC-SER.MARC,16.0,6082.505964949316,222.6487936580861,2731.8836383591665,Multiplex6
6576,TET_AF647-STREPT.UBERIS,VIC-SER.MARC,17.0,5570.228621199316,110.18357077205746,5055.407609472687,Multiplex6
6577,TET_AF647-STREPT.UBERIS,VIC-SER.MARC,18.0,4769.584089949316,-409.4808708639712,-1164.788010703866,Multiplex6
6578,TET_AF647-STREPT.UBERIS,VIC-SER.MARC,19.0,4426.849714949316,-446.0164062499998,-992.5306901082896,Multiplex6
6579,TET_AF647-STREPT.UBERIS,VIC-SER.MARC,20.0,5341.908308699316,156.15899586397154,3420.8136900115546,Multiplex6
6580,TET_AF647-STREPT.UBERIS,VIC-SER.MARC,21.0,5595.904402449316,476.6742417279429,1173.9473024940842,Multiplex6
6581,TET_AF647-STREPT.UBERIS,VIC-SER.MARC,22.0,5509.466902449316,708.4394875919143,777.6905436449866,Multiplex6
6582,TET_AF647-STREPT.UBERIS,VIC-SER.MARC,23.0,5380.599714949316,1276.9273897058856,421.37084366156705,Multiplex6
